"","edad","genero","estado","feliz"
"7573",27,"FEMENINO","TAMAULIPAS","FELIZ"
"7574",24,"MASCULINO","NUEVO LEÓN","FELIZ"
"7575",60,"MASCULINO","BAJA CALIFORNIA SUR","FELIZ"
"7576",33,"MASCULINO","CHIHUAHUA","NO FELIZ"
"7577",38,"FEMENINO","COAHUILA","NO FELIZ"
"7578",25,"MASCULINO","BAJA CALIFORNIA","FELIZ"
"7579",39,"MASCULINO","TAMAULIPAS","NO FELIZ"
"7580",44,"MASCULINO","DURANGO","FELIZ"
"7581",18,"FEMENINO","SONORA","NO FELIZ"
"7582",37,"FEMENINO","BAJA CALIFORNIA","NO FELIZ"
"7583",52,"MASCULINO","BAJA CALIFORNIA SUR","NO FELIZ"
"7584",21,"MASCULINO","NUEVO LEÓN","NO FELIZ"
"7585",56,"MASCULINO","CHIHUAHUA","NO FELIZ"
"7586",29,"FEMENINO","COAHUILA","NO FELIZ"
"7587",40,"MASCULINO","BAJA CALIFORNIA SUR","NO FELIZ"
"7588",65,"MASCULINO","TAMAULIPAS","FELIZ"
"7589",22,"FEMENINO","SONORA","FELIZ"
"7590",54,"FEMENINO","COAHUILA","FELIZ"
"7591",58,"MASCULINO","NUEVO LEÓN","FELIZ"
"7592",56,"MASCULINO","NUEVO LEÓN","FELIZ"
"7593",21,"MASCULINO","CHIHUAHUA","NO FELIZ"
"7594",44,"FEMENINO","DURANGO","FELIZ"
"7595",20,"FEMENINO","BAJA CALIFORNIA","FELIZ"
"7596",25,"MASCULINO","DURANGO","NO FELIZ"
"7597",59,"MASCULINO","DURANGO","NO FELIZ"
"7598",65,"MASCULINO","BAJA CALIFORNIA","FELIZ"
"7599",31,"MASCULINO","DURANGO","NO FELIZ"
"7600",27,"FEMENINO","TAMAULIPAS","FELIZ"
"7601",57,"FEMENINO","BAJA CALIFORNIA","NO FELIZ"
"7602",56,"FEMENINO","CHIHUAHUA","NO FELIZ"
"7603",36,"MASCULINO","BAJA CALIFORNIA","FELIZ"
"7604",25,"FEMENINO","BAJA CALIFORNIA","FELIZ"
"7605",62,"FEMENINO","TAMAULIPAS","NO FELIZ"
"7606",26,"MASCULINO","COAHUILA","NO FELIZ"
"7607",62,"FEMENINO","BAJA CALIFORNIA SUR","FELIZ"
"7608",18,"FEMENINO","DURANGO","FELIZ"
"7609",34,"FEMENINO","DURANGO","NO FELIZ"
"7610",47,"FEMENINO","NUEVO LEÓN","NO FELIZ"
"7611",53,"MASCULINO","COAHUILA","FELIZ"
"7612",43,"MASCULINO","BAJA CALIFORNIA SUR","NO FELIZ"
"7613",19,"FEMENINO","NUEVO LEÓN","FELIZ"
"7614",48,"FEMENINO","NUEVO LEÓN","NO FELIZ"
"7615",20,"MASCULINO","BAJA CALIFORNIA SUR","FELIZ"
"7616",30,"FEMENINO","BAJA CALIFORNIA SUR","NO FELIZ"
"7617",18,"MASCULINO","COAHUILA","FELIZ"
"7618",38,"FEMENINO","COAHUILA","FELIZ"
"7619",37,"FEMENINO","BAJA CALIFORNIA","NO FELIZ"
"7620",21,"FEMENINO","SONORA","FELIZ"
"7621",36,"MASCULINO","BAJA CALIFORNIA","NO FELIZ"
"7622",57,"MASCULINO","DURANGO","FELIZ"
"7623",35,"MASCULINO","NUEVO LEÓN","FELIZ"
"7624",41,"MASCULINO","SONORA","NO FELIZ"
"7625",49,"FEMENINO","TAMAULIPAS","NO FELIZ"
"7626",62,"FEMENINO","COAHUILA","FELIZ"
"7627",23,"FEMENINO","CHIHUAHUA","NO FELIZ"
"7628",39,"FEMENINO","TAMAULIPAS","FELIZ"
"7629",35,"MASCULINO","BAJA CALIFORNIA","NO FELIZ"
"7630",21,"MASCULINO","NUEVO LEÓN","FELIZ"
"7631",63,"MASCULINO","SONORA","FELIZ"
"7632",22,"FEMENINO","SONORA","NO FELIZ"
"7633",19,"FEMENINO","BAJA CALIFORNIA","FELIZ"
"7634",29,"MASCULINO","BAJA CALIFORNIA SUR","NO FELIZ"
"7635",61,"MASCULINO","DURANGO","FELIZ"
"7636",33,"MASCULINO","SONORA","FELIZ"
"7637",25,"MASCULINO","TAMAULIPAS","NO FELIZ"
"7638",50,"FEMENINO","SONORA","NO FELIZ"
"7639",29,"FEMENINO","COAHUILA","FELIZ"
"7640",25,"FEMENINO","TAMAULIPAS","NO FELIZ"
"7641",61,"MASCULINO","TAMAULIPAS","NO FELIZ"
"7642",64,"FEMENINO","CHIHUAHUA","FELIZ"
"7643",18,"FEMENINO","COAHUILA","FELIZ"
"7644",40,"FEMENINO","TAMAULIPAS","NO FELIZ"
"7645",27,"MASCULINO","BAJA CALIFORNIA SUR","NO FELIZ"
"7646",46,"MASCULINO","BAJA CALIFORNIA SUR","NO FELIZ"
"7647",56,"FEMENINO","TAMAULIPAS","FELIZ"
"7648",32,"MASCULINO","TAMAULIPAS","NO FELIZ"
"7649",45,"MASCULINO","SONORA","NO FELIZ"
"7650",65,"FEMENINO","BAJA CALIFORNIA SUR","NO FELIZ"
"7651",46,"FEMENINO","COAHUILA","NO FELIZ"
"7652",49,"MASCULINO","BAJA CALIFORNIA","FELIZ"
"7653",40,"MASCULINO","NUEVO LEÓN","FELIZ"
"7654",65,"FEMENINO","COAHUILA","NO FELIZ"
"7655",21,"MASCULINO","BAJA CALIFORNIA SUR","NO FELIZ"
"7656",28,"FEMENINO","CHIHUAHUA","FELIZ"
"7657",39,"FEMENINO","BAJA CALIFORNIA","FELIZ"
"7658",21,"MASCULINO","COAHUILA","NO FELIZ"
"7659",65,"FEMENINO","TAMAULIPAS","FELIZ"
"7660",24,"MASCULINO","COAHUILA","FELIZ"
"7661",57,"FEMENINO","DURANGO","NO FELIZ"
"7662",57,"FEMENINO","CHIHUAHUA","NO FELIZ"
"7663",45,"FEMENINO","BAJA CALIFORNIA","FELIZ"
"7664",33,"FEMENINO","BAJA CALIFORNIA SUR","FELIZ"
"7665",36,"MASCULINO","BAJA CALIFORNIA","FELIZ"
"7666",32,"MASCULINO","DURANGO","NO FELIZ"
"7667",52,"MASCULINO","CHIHUAHUA","FELIZ"
"7668",25,"FEMENINO","COAHUILA","NO FELIZ"
"7669",59,"FEMENINO","BAJA CALIFORNIA SUR","FELIZ"
"7670",33,"FEMENINO","DURANGO","NO FELIZ"
"7671",34,"FEMENINO","BAJA CALIFORNIA SUR","FELIZ"
"7672",29,"FEMENINO","NUEVO LEÓN","FELIZ"
"7673",57,"FEMENINO","COAHUILA","NO FELIZ"
"7674",26,"MASCULINO","SONORA","NO FELIZ"
"7675",50,"MASCULINO","BAJA CALIFORNIA","FELIZ"
"7676",54,"MASCULINO","NUEVO LEÓN","FELIZ"
"7677",30,"FEMENINO","SONORA","NO FELIZ"
"7678",25,"FEMENINO","BAJA CALIFORNIA SUR","NO FELIZ"
"7679",33,"MASCULINO","SONORA","FELIZ"
"7680",44,"MASCULINO","SONORA","NO FELIZ"
"7681",60,"FEMENINO","COAHUILA","NO FELIZ"
"7682",43,"FEMENINO","DURANGO","NO FELIZ"
"7683",62,"FEMENINO","TAMAULIPAS","NO FELIZ"
"7684",42,"MASCULINO","CHIHUAHUA","NO FELIZ"
"7685",51,"FEMENINO","COAHUILA","NO FELIZ"
"7686",38,"MASCULINO","BAJA CALIFORNIA","FELIZ"
"7687",49,"FEMENINO","COAHUILA","NO FELIZ"
"7688",39,"MASCULINO","DURANGO","NO FELIZ"
"7689",19,"FEMENINO","NUEVO LEÓN","NO FELIZ"
"7690",51,"MASCULINO","BAJA CALIFORNIA","NO FELIZ"
"7691",24,"MASCULINO","DURANGO","NO FELIZ"
"7692",27,"FEMENINO","COAHUILA","FELIZ"
"7693",39,"MASCULINO","BAJA CALIFORNIA SUR","NO FELIZ"
"7694",37,"MASCULINO","DURANGO","NO FELIZ"
"7695",63,"MASCULINO","DURANGO","NO FELIZ"
"7696",40,"MASCULINO","NUEVO LEÓN","FELIZ"
"7697",56,"MASCULINO","DURANGO","FELIZ"
"7698",22,"FEMENINO","CHIHUAHUA","NO FELIZ"
"7699",51,"MASCULINO","SONORA","NO FELIZ"
"7700",25,"MASCULINO","COAHUILA","FELIZ"
"7701",27,"MASCULINO","BAJA CALIFORNIA SUR","NO FELIZ"
"7702",64,"FEMENINO","SONORA","FELIZ"
"7703",58,"MASCULINO","SONORA","NO FELIZ"
"7704",56,"MASCULINO","CHIHUAHUA","FELIZ"
"7705",64,"FEMENINO","BAJA CALIFORNIA","NO FELIZ"
"7706",41,"FEMENINO","BAJA CALIFORNIA","FELIZ"
"7707",49,"MASCULINO","SONORA","FELIZ"
"7708",22,"FEMENINO","COAHUILA","FELIZ"
"7709",58,"FEMENINO","SONORA","FELIZ"
"7710",54,"MASCULINO","BAJA CALIFORNIA SUR","FELIZ"
"7711",36,"MASCULINO","CHIHUAHUA","FELIZ"
"7712",18,"MASCULINO","DURANGO","NO FELIZ"
"7713",49,"MASCULINO","SONORA","NO FELIZ"
"7714",50,"MASCULINO","BAJA CALIFORNIA","NO FELIZ"
"7715",20,"FEMENINO","CHIHUAHUA","FELIZ"
"7716",25,"MASCULINO","BAJA CALIFORNIA SUR","NO FELIZ"
"7717",47,"MASCULINO","BAJA CALIFORNIA","NO FELIZ"
"7718",62,"MASCULINO","BAJA CALIFORNIA SUR","NO FELIZ"
"7719",65,"MASCULINO","NUEVO LEÓN","NO FELIZ"
"7720",47,"FEMENINO","TAMAULIPAS","NO FELIZ"
"7721",48,"MASCULINO","COAHUILA","NO FELIZ"
"7722",64,"FEMENINO","BAJA CALIFORNIA SUR","FELIZ"
"7723",58,"FEMENINO","BAJA CALIFORNIA SUR","FELIZ"
"7724",22,"MASCULINO","COAHUILA","NO FELIZ"
"7725",64,"MASCULINO","BAJA CALIFORNIA SUR","FELIZ"
"7726",54,"FEMENINO","SONORA","FELIZ"
"7727",62,"FEMENINO","CHIHUAHUA","NO FELIZ"
"7728",49,"MASCULINO","SONORA","NO FELIZ"
"7729",60,"MASCULINO","BAJA CALIFORNIA SUR","FELIZ"
"7730",61,"MASCULINO","BAJA CALIFORNIA","FELIZ"
"7731",50,"FEMENINO","CHIHUAHUA","NO FELIZ"
"7732",52,"MASCULINO","BAJA CALIFORNIA SUR","NO FELIZ"
"7733",50,"MASCULINO","BAJA CALIFORNIA SUR","NO FELIZ"
"7734",53,"MASCULINO","BAJA CALIFORNIA","FELIZ"
"7735",46,"FEMENINO","SONORA","FELIZ"
"7736",62,"MASCULINO","CHIHUAHUA","NO FELIZ"
"7737",60,"FEMENINO","TAMAULIPAS","NO FELIZ"
"7738",46,"MASCULINO","COAHUILA","NO FELIZ"
"7739",22,"MASCULINO","NUEVO LEÓN","FELIZ"
"7740",64,"FEMENINO","SONORA","FELIZ"
"7741",35,"FEMENINO","CHIHUAHUA","NO FELIZ"
"7742",65,"MASCULINO","COAHUILA","NO FELIZ"
"7743",40,"FEMENINO","DURANGO","NO FELIZ"
"7744",34,"FEMENINO","TAMAULIPAS","FELIZ"
"7745",50,"MASCULINO","DURANGO","FELIZ"
"7746",63,"FEMENINO","NUEVO LEÓN","NO FELIZ"
"7747",29,"FEMENINO","CHIHUAHUA","FELIZ"
"7748",47,"MASCULINO","TAMAULIPAS","FELIZ"
"7749",63,"MASCULINO","NUEVO LEÓN","NO FELIZ"
"7750",46,"MASCULINO","COAHUILA","NO FELIZ"
"7751",30,"MASCULINO","CHIHUAHUA","FELIZ"
"7752",34,"MASCULINO","BAJA CALIFORNIA","NO FELIZ"
"7753",63,"MASCULINO","TAMAULIPAS","FELIZ"
"7754",65,"FEMENINO","TAMAULIPAS","NO FELIZ"
"7755",48,"MASCULINO","COAHUILA","NO FELIZ"
"7756",53,"MASCULINO","BAJA CALIFORNIA SUR","NO FELIZ"
"7757",61,"FEMENINO","NUEVO LEÓN","FELIZ"
"7758",18,"MASCULINO","SONORA","NO FELIZ"
"7759",41,"FEMENINO","NUEVO LEÓN","NO FELIZ"
"7760",42,"FEMENINO","COAHUILA","FELIZ"
"7761",52,"FEMENINO","BAJA CALIFORNIA","FELIZ"
"7762",56,"FEMENINO","COAHUILA","FELIZ"
"7763",34,"MASCULINO","NUEVO LEÓN","NO FELIZ"
"7764",56,"MASCULINO","SONORA","NO FELIZ"
"7765",29,"FEMENINO","COAHUILA","FELIZ"
"7766",37,"FEMENINO","TAMAULIPAS","NO FELIZ"
"7767",43,"MASCULINO","CHIHUAHUA","FELIZ"
"7768",64,"MASCULINO","DURANGO","NO FELIZ"
"7769",56,"MASCULINO","TAMAULIPAS","NO FELIZ"
"7770",55,"MASCULINO","DURANGO","FELIZ"
"7771",28,"FEMENINO","DURANGO","FELIZ"
"7772",64,"FEMENINO","CHIHUAHUA","NO FELIZ"
"7773",50,"MASCULINO","SONORA","FELIZ"
"7774",56,"FEMENINO","COAHUILA","FELIZ"
"7775",53,"FEMENINO","DURANGO","NO FELIZ"
"7776",19,"MASCULINO","NUEVO LEÓN","NO FELIZ"
"7777",49,"FEMENINO","CHIHUAHUA","FELIZ"
"7778",23,"FEMENINO","SONORA","NO FELIZ"
"7779",64,"MASCULINO","BAJA CALIFORNIA SUR","NO FELIZ"
"7780",21,"MASCULINO","COAHUILA","FELIZ"
"7781",30,"FEMENINO","NUEVO LEÓN","FELIZ"
"7782",65,"MASCULINO","TAMAULIPAS","NO FELIZ"
"7783",34,"FEMENINO","BAJA CALIFORNIA","NO FELIZ"
"7784",45,"FEMENINO","CHIHUAHUA","FELIZ"
"7785",47,"FEMENINO","DURANGO","FELIZ"
"7786",47,"MASCULINO","DURANGO","NO FELIZ"
"7787",19,"FEMENINO","BAJA CALIFORNIA","NO FELIZ"
"7788",25,"MASCULINO","CHIHUAHUA","NO FELIZ"
"7789",21,"FEMENINO","DURANGO","FELIZ"
"7790",42,"MASCULINO","CHIHUAHUA","FELIZ"
"7791",59,"FEMENINO","BAJA CALIFORNIA","FELIZ"
"7792",22,"FEMENINO","BAJA CALIFORNIA SUR","FELIZ"
"7793",48,"MASCULINO","SONORA","NO FELIZ"
"7794",52,"MASCULINO","CHIHUAHUA","FELIZ"
"7795",38,"FEMENINO","COAHUILA","NO FELIZ"
"7796",34,"MASCULINO","COAHUILA","NO FELIZ"
"7797",50,"MASCULINO","TAMAULIPAS","FELIZ"
"7798",31,"FEMENINO","DURANGO","NO FELIZ"
"7799",25,"MASCULINO","TAMAULIPAS","NO FELIZ"
"7800",58,"MASCULINO","BAJA CALIFORNIA","FELIZ"
"7801",30,"MASCULINO","CHIHUAHUA","NO FELIZ"
"7802",50,"MASCULINO","BAJA CALIFORNIA","FELIZ"
"7803",51,"FEMENINO","CHIHUAHUA","NO FELIZ"
"7804",48,"FEMENINO","BAJA CALIFORNIA SUR","NO FELIZ"
"7805",61,"FEMENINO","NUEVO LEÓN","NO FELIZ"
"7806",50,"MASCULINO","COAHUILA","NO FELIZ"
"7807",51,"FEMENINO","BAJA CALIFORNIA SUR","NO FELIZ"
"7808",51,"MASCULINO","BAJA CALIFORNIA","FELIZ"
"7809",63,"FEMENINO","DURANGO","FELIZ"
"7810",48,"MASCULINO","NUEVO LEÓN","NO FELIZ"
"7811",31,"MASCULINO","BAJA CALIFORNIA","NO FELIZ"
"7812",41,"MASCULINO","COAHUILA","FELIZ"
"7813",59,"FEMENINO","SONORA","FELIZ"
"7814",20,"FEMENINO","SONORA","FELIZ"
"7815",19,"MASCULINO","BAJA CALIFORNIA","NO FELIZ"
"7816",24,"FEMENINO","COAHUILA","FELIZ"
"7817",54,"MASCULINO","SONORA","NO FELIZ"
"7818",38,"MASCULINO","DURANGO","NO FELIZ"
"7819",20,"MASCULINO","DURANGO","NO FELIZ"
"7820",61,"MASCULINO","CHIHUAHUA","FELIZ"
"7821",39,"FEMENINO","BAJA CALIFORNIA SUR","FELIZ"
"7822",51,"FEMENINO","BAJA CALIFORNIA","FELIZ"
"7823",61,"FEMENINO","CHIHUAHUA","FELIZ"
"7824",62,"MASCULINO","CHIHUAHUA","FELIZ"
"7825",62,"FEMENINO","NUEVO LEÓN","NO FELIZ"
"7826",36,"MASCULINO","TAMAULIPAS","NO FELIZ"
"7827",21,"MASCULINO","BAJA CALIFORNIA SUR","NO FELIZ"
"7828",31,"MASCULINO","BAJA CALIFORNIA SUR","NO FELIZ"
"7829",48,"FEMENINO","NUEVO LEÓN","FELIZ"
"7830",48,"FEMENINO","NUEVO LEÓN","NO FELIZ"
"7831",40,"MASCULINO","SONORA","FELIZ"
"7832",40,"MASCULINO","BAJA CALIFORNIA","NO FELIZ"
"7833",30,"FEMENINO","DURANGO","NO FELIZ"
"7834",43,"FEMENINO","TAMAULIPAS","NO FELIZ"
"7835",44,"MASCULINO","COAHUILA","FELIZ"
"7836",21,"MASCULINO","CHIHUAHUA","FELIZ"
"7837",43,"FEMENINO","CHIHUAHUA","NO FELIZ"
"7838",63,"FEMENINO","CHIHUAHUA","NO FELIZ"
"7839",54,"MASCULINO","SONORA","NO FELIZ"
"7840",57,"FEMENINO","SONORA","FELIZ"
"7841",26,"MASCULINO","TAMAULIPAS","NO FELIZ"
"7842",51,"FEMENINO","CHIHUAHUA","FELIZ"
"7843",39,"MASCULINO","COAHUILA","NO FELIZ"
"7844",58,"FEMENINO","BAJA CALIFORNIA SUR","FELIZ"
"7845",26,"MASCULINO","BAJA CALIFORNIA SUR","NO FELIZ"
"7846",33,"FEMENINO","TAMAULIPAS","FELIZ"
"7847",60,"FEMENINO","NUEVO LEÓN","NO FELIZ"
"7848",37,"MASCULINO","CHIHUAHUA","FELIZ"
"7849",35,"FEMENINO","BAJA CALIFORNIA SUR","FELIZ"
"7850",26,"MASCULINO","SONORA","NO FELIZ"
"7851",60,"MASCULINO","CHIHUAHUA","NO FELIZ"
"7852",56,"FEMENINO","BAJA CALIFORNIA","NO FELIZ"
"7853",27,"FEMENINO","BAJA CALIFORNIA","FELIZ"
"7854",59,"MASCULINO","BAJA CALIFORNIA SUR","FELIZ"
"7855",37,"MASCULINO","CHIHUAHUA","NO FELIZ"
"7856",43,"MASCULINO","TAMAULIPAS","FELIZ"
"7857",51,"MASCULINO","NUEVO LEÓN","FELIZ"
"7858",52,"MASCULINO","BAJA CALIFORNIA SUR","FELIZ"
"7859",51,"MASCULINO","CHIHUAHUA","NO FELIZ"
"7860",19,"FEMENINO","DURANGO","FELIZ"
"7861",58,"MASCULINO","SONORA","FELIZ"
"7862",47,"MASCULINO","DURANGO","NO FELIZ"
"7863",54,"MASCULINO","TAMAULIPAS","NO FELIZ"
"7864",27,"FEMENINO","DURANGO","NO FELIZ"
"7865",62,"FEMENINO","BAJA CALIFORNIA","NO FELIZ"
"7866",46,"MASCULINO","CHIHUAHUA","NO FELIZ"
"7867",45,"FEMENINO","TAMAULIPAS","NO FELIZ"
"7868",32,"MASCULINO","BAJA CALIFORNIA SUR","NO FELIZ"
"7869",61,"MASCULINO","CHIHUAHUA","FELIZ"
"7870",58,"MASCULINO","CHIHUAHUA","NO FELIZ"
"7871",20,"MASCULINO","NUEVO LEÓN","NO FELIZ"
"7872",63,"MASCULINO","BAJA CALIFORNIA","NO FELIZ"
"7873",33,"FEMENINO","TAMAULIPAS","FELIZ"
"7874",45,"MASCULINO","DURANGO","NO FELIZ"
"7875",25,"FEMENINO","CHIHUAHUA","NO FELIZ"
"7876",39,"MASCULINO","COAHUILA","FELIZ"
"7877",31,"FEMENINO","NUEVO LEÓN","FELIZ"
"7878",34,"FEMENINO","CHIHUAHUA","NO FELIZ"
"7879",60,"MASCULINO","BAJA CALIFORNIA","NO FELIZ"
"7880",25,"MASCULINO","DURANGO","NO FELIZ"
"7881",36,"FEMENINO","DURANGO","FELIZ"
"7882",32,"MASCULINO","BAJA CALIFORNIA","NO FELIZ"
"7883",58,"FEMENINO","COAHUILA","FELIZ"
"7884",64,"MASCULINO","NUEVO LEÓN","NO FELIZ"
"7885",20,"FEMENINO","BAJA CALIFORNIA SUR","FELIZ"
"7886",26,"FEMENINO","TAMAULIPAS","FELIZ"
"7887",33,"MASCULINO","SONORA","NO FELIZ"
"7888",58,"MASCULINO","TAMAULIPAS","FELIZ"
"7889",36,"FEMENINO","DURANGO","FELIZ"
"7890",20,"MASCULINO","SONORA","NO FELIZ"
"7891",24,"FEMENINO","COAHUILA","NO FELIZ"
"7892",25,"FEMENINO","CHIHUAHUA","NO FELIZ"
"7893",53,"MASCULINO","NUEVO LEÓN","NO FELIZ"
"7894",19,"FEMENINO","CHIHUAHUA","NO FELIZ"
"7895",38,"MASCULINO","DURANGO","FELIZ"
"7896",28,"MASCULINO","SONORA","NO FELIZ"
"7897",38,"FEMENINO","COAHUILA","NO FELIZ"
"7898",25,"FEMENINO","COAHUILA","NO FELIZ"
"7899",49,"MASCULINO","NUEVO LEÓN","FELIZ"
"7900",65,"FEMENINO","SONORA","FELIZ"
"7901",47,"FEMENINO","TAMAULIPAS","FELIZ"
"7902",53,"FEMENINO","BAJA CALIFORNIA SUR","NO FELIZ"
"7903",40,"FEMENINO","COAHUILA","NO FELIZ"
"7904",40,"FEMENINO","DURANGO","FELIZ"
"7905",63,"FEMENINO","NUEVO LEÓN","FELIZ"
"7906",24,"MASCULINO","TAMAULIPAS","NO FELIZ"
"7907",65,"FEMENINO","TAMAULIPAS","FELIZ"
"7908",49,"FEMENINO","BAJA CALIFORNIA SUR","FELIZ"
"7909",34,"FEMENINO","BAJA CALIFORNIA SUR","FELIZ"
"7910",32,"FEMENINO","CHIHUAHUA","NO FELIZ"
"7911",51,"MASCULINO","CHIHUAHUA","FELIZ"
"7912",65,"MASCULINO","TAMAULIPAS","NO FELIZ"
"7913",45,"MASCULINO","NUEVO LEÓN","NO FELIZ"
"7914",60,"FEMENINO","DURANGO","FELIZ"
"7915",21,"FEMENINO","SONORA","FELIZ"
"7916",56,"MASCULINO","CHIHUAHUA","FELIZ"
"7917",25,"MASCULINO","BAJA CALIFORNIA SUR","NO FELIZ"
"7918",62,"FEMENINO","SONORA","FELIZ"
"7919",62,"MASCULINO","CHIHUAHUA","NO FELIZ"
"7920",28,"MASCULINO","NUEVO LEÓN","FELIZ"
"7921",63,"MASCULINO","DURANGO","FELIZ"
"7922",65,"MASCULINO","SONORA","NO FELIZ"
"7923",43,"MASCULINO","BAJA CALIFORNIA","FELIZ"
"7924",65,"MASCULINO","SONORA","NO FELIZ"
"7925",61,"FEMENINO","BAJA CALIFORNIA SUR","FELIZ"
"7926",24,"MASCULINO","BAJA CALIFORNIA SUR","NO FELIZ"
"7927",27,"MASCULINO","SONORA","FELIZ"
"7928",58,"FEMENINO","SONORA","NO FELIZ"
"7929",43,"FEMENINO","NUEVO LEÓN","NO FELIZ"
"7930",39,"FEMENINO","SONORA","NO FELIZ"
"7931",56,"FEMENINO","TAMAULIPAS","FELIZ"
"7932",43,"FEMENINO","SONORA","FELIZ"
"7933",31,"MASCULINO","TAMAULIPAS","FELIZ"
"7934",33,"MASCULINO","NUEVO LEÓN","NO FELIZ"
"7935",28,"FEMENINO","BAJA CALIFORNIA SUR","FELIZ"
"7936",62,"MASCULINO","DURANGO","NO FELIZ"
"7937",48,"FEMENINO","COAHUILA","FELIZ"
"7938",22,"FEMENINO","TAMAULIPAS","FELIZ"
"7939",25,"MASCULINO","CHIHUAHUA","NO FELIZ"
"7940",26,"FEMENINO","DURANGO","FELIZ"
"7941",49,"FEMENINO","COAHUILA","FELIZ"
"7942",57,"MASCULINO","TAMAULIPAS","FELIZ"
"7943",32,"FEMENINO","SONORA","NO FELIZ"
"7944",35,"FEMENINO","DURANGO","FELIZ"
"7945",59,"FEMENINO","BAJA CALIFORNIA","NO FELIZ"
"7946",43,"MASCULINO","TAMAULIPAS","NO FELIZ"
"7947",18,"MASCULINO","NUEVO LEÓN","FELIZ"
"7948",42,"MASCULINO","DURANGO","FELIZ"
"7949",27,"FEMENINO","SONORA","FELIZ"
"7950",44,"FEMENINO","BAJA CALIFORNIA SUR","NO FELIZ"
"7951",34,"MASCULINO","BAJA CALIFORNIA","FELIZ"
"7952",29,"FEMENINO","NUEVO LEÓN","NO FELIZ"
"7953",23,"FEMENINO","COAHUILA","NO FELIZ"
"7954",24,"FEMENINO","TAMAULIPAS","FELIZ"
"7955",45,"MASCULINO","CHIHUAHUA","FELIZ"
"7956",61,"FEMENINO","BAJA CALIFORNIA","FELIZ"
"7957",62,"FEMENINO","BAJA CALIFORNIA SUR","FELIZ"
"7958",42,"FEMENINO","DURANGO","NO FELIZ"
"7959",33,"MASCULINO","CHIHUAHUA","NO FELIZ"
"7960",53,"MASCULINO","BAJA CALIFORNIA","FELIZ"
"7961",63,"MASCULINO","TAMAULIPAS","NO FELIZ"
"7962",46,"MASCULINO","SONORA","FELIZ"
"7963",37,"FEMENINO","COAHUILA","FELIZ"
"7964",52,"FEMENINO","CHIHUAHUA","NO FELIZ"
"7965",34,"FEMENINO","SONORA","FELIZ"
"7966",44,"FEMENINO","BAJA CALIFORNIA SUR","NO FELIZ"
"7967",27,"MASCULINO","BAJA CALIFORNIA","FELIZ"
"7968",34,"FEMENINO","CHIHUAHUA","FELIZ"
"7969",44,"FEMENINO","NUEVO LEÓN","NO FELIZ"
"7970",44,"MASCULINO","SONORA","FELIZ"
"7971",23,"FEMENINO","BAJA CALIFORNIA SUR","FELIZ"
"7972",57,"FEMENINO","CHIHUAHUA","FELIZ"
"7973",52,"MASCULINO","DURANGO","NO FELIZ"
"7974",62,"MASCULINO","BAJA CALIFORNIA","FELIZ"
"7975",36,"MASCULINO","NUEVO LEÓN","NO FELIZ"
"7976",46,"MASCULINO","NUEVO LEÓN","FELIZ"
"7977",27,"MASCULINO","COAHUILA","NO FELIZ"
"7978",61,"FEMENINO","SONORA","NO FELIZ"
"7979",32,"FEMENINO","BAJA CALIFORNIA","NO FELIZ"
"7980",20,"MASCULINO","BAJA CALIFORNIA SUR","NO FELIZ"
"7981",35,"MASCULINO","BAJA CALIFORNIA","FELIZ"
"7982",65,"MASCULINO","COAHUILA","NO FELIZ"
"7983",35,"MASCULINO","COAHUILA","NO FELIZ"
"7984",54,"MASCULINO","BAJA CALIFORNIA SUR","FELIZ"
"7985",34,"FEMENINO","COAHUILA","FELIZ"
"7986",47,"MASCULINO","BAJA CALIFORNIA","NO FELIZ"
"7987",45,"FEMENINO","NUEVO LEÓN","NO FELIZ"
"7988",27,"MASCULINO","BAJA CALIFORNIA SUR","FELIZ"
"7989",63,"FEMENINO","CHIHUAHUA","NO FELIZ"
"7990",32,"FEMENINO","CHIHUAHUA","NO FELIZ"
"7991",31,"MASCULINO","COAHUILA","NO FELIZ"
"7992",51,"MASCULINO","DURANGO","FELIZ"
"7993",18,"FEMENINO","TAMAULIPAS","FELIZ"
"7994",56,"MASCULINO","BAJA CALIFORNIA","NO FELIZ"
"7995",55,"FEMENINO","CHIHUAHUA","NO FELIZ"
"7996",65,"FEMENINO","SONORA","FELIZ"
"7997",36,"FEMENINO","TAMAULIPAS","FELIZ"
"7998",28,"MASCULINO","TAMAULIPAS","NO FELIZ"
"7999",23,"MASCULINO","BAJA CALIFORNIA SUR","NO FELIZ"
"8000",63,"FEMENINO","DURANGO","NO FELIZ"
"8001",29,"FEMENINO","BAJA CALIFORNIA SUR","FELIZ"
"8002",53,"MASCULINO","CHIHUAHUA","NO FELIZ"
"8003",36,"MASCULINO","SONORA","NO FELIZ"
"8004",44,"FEMENINO","COAHUILA","NO FELIZ"
"8005",26,"MASCULINO","BAJA CALIFORNIA","FELIZ"
"8006",46,"FEMENINO","BAJA CALIFORNIA SUR","FELIZ"
"8007",57,"FEMENINO","SONORA","NO FELIZ"
"8008",50,"FEMENINO","BAJA CALIFORNIA SUR","FELIZ"
"8009",53,"MASCULINO","CHIHUAHUA","NO FELIZ"
"8010",49,"FEMENINO","DURANGO","NO FELIZ"
"8011",37,"FEMENINO","BAJA CALIFORNIA","FELIZ"
